Player,Team,Tck,TFL,Sack,PD,Int,Sfty,def_TD,FF,FR,Blk P,Blk XP,Blk FG,W,S
"Harrison, S.",BAL,11,1,1,0,0,0,0,0,0,0,0,0,14,4
"Broadway, E.",BAL,9,0,0,1,1,0,0,0,0,0,0,0,14,4
"Wright, J.",BAL,8,0,2,0,0,0,0,0,0,0,0,0,14,4
"Sandoval, R.",BAL,5,0,1,0,0,0,0,0,0,0,0,0,14,4
"Valentine, V.",BAL,5,0,1,0,0,0,0,0,0,0,0,0,14,4
"Delacour, A.",BAL,4,0,0,0,0,0,0,0,0,0,0,0,14,4
"Kyubee, S.",BAL,4,0,0,1,1,0,0,0,0,0,0,0,14,4
"Turner, D.",BAL,4,0,0,0,0,0,0,0,0,0,0,0,14,4
"Hendrix, K.",BAL,3,0,1,0,0,0,0,0,0,0,0,0,14,4
"Dam, D.",BAL,2,1,1,0,0,0,1,0,0,0,0,0,14,4
"Metas, B.",BAL,1,0,0,0,0,0,0,0,0,0,0,0,14,4
"Washington, L.",PHI,9,1,0,1,0,0,0,0,0,0,0,0,14,4
"Kamaka, E.",PHI,7,0,0,0,0,0,0,0,0,0,0,0,14,4
"Hackett, A.",PHI,6,0,0,0,0,0,0,0,0,0,0,0,14,4
"Hendrix, M.",PHI,6,1,0,0,0,0,0,0,0,0,0,0,14,4
"Marmeladov, V.",PHI,6,0,0,0,0,0,0,0,0,0,0,0,14,4
"Jefferson, L.",PHI,5,0,0,0,0,0,0,0,0,0,0,0,14,4
"Tucker, P.",PHI,4,0,0,0,0,0,0,0,0,0,0,0,14,4
"Cushing, K.",PHI,2,0,0,3,1,0,0,0,0,0,0,0,14,4
"Davidson, D.",PHI,2,1,0,0,0,0,0,0,0,0,0,0,14,4
"Oles, T.",PHI,2,0,0,1,0,0,0,0,0,0,0,0,14,4
"Ramrio, M.",PHI,2,1,0,0,0,0,0,0,0,0,0,0,14,4
