Player,Team,Tck,TFL,Sack,PD,Int,Sfty,def_TD,FF,FR,Blk P,Blk XP,Blk FG,W,S
"Sweets, C.",SJS,8,0,0,1,0,0,0,0,0,0,0,0,11,23
"Fisher, G.",SJS,7,0,2,1,0,0,0,0,0,0,0,0,11,23
"Lanier, B.",SJS,7,0,0,0,0,0,0,0,0,0,0,0,11,23
"Brackenridge, T.",SJS,6,0,0,0,0,0,0,0,0,0,0,0,11,23
"Harris, C.",SJS,5,0,0,0,0,0,0,0,0,0,0,0,11,23
"Krause, M.",SJS,5,0,0,0,0,0,0,0,0,0,0,0,11,23
"Otle, C.",SJS,4,0,1,0,0,0,0,0,0,0,0,0,11,23
"PickSix, H.",SJS,4,0,0,1,1,0,0,0,0,0,0,0,11,23
"Allen, O.",SJS,3,0,1,0,0,0,0,0,0,0,0,0,11,23
"Bass, L.",SJS,1,0,0,0,0,0,0,0,0,0,0,0,11,23
"Cross, M.",PHI,9,0,0,0,0,0,0,0,0,0,0,0,11,23
"Smoothie, E.",PHI,8,0,1,0,0,0,0,0,0,0,0,0,11,23
"Booker, B.",PHI,7,0,0,0,0,0,0,0,0,0,0,0,11,23
"Howyanow, W.",PHI,6,0,0,1,0,0,0,0,0,0,0,0,11,23
"Stephens, W.",PHI,6,0,0,0,0,0,0,0,0,0,0,0,11,23
"D'Attoria V, R.",PHI,5,0,0,3,1,0,0,0,0,0,0,0,11,23
"Gronlie, T.",PHI,3,0,0,0,0,0,0,0,0,0,0,0,11,23
"Eriksen, W.",PHI,2,0,0,0,0,0,0,0,0,0,0,0,11,23
"Om, T.",PHI,2,2,0,0,0,0,0,0,0,0,0,0,11,23
"Gimmy, I.",PHI,1,1,0,0,0,0,0,0,0,0,0,0,11,23
"Torenson, S.",PHI,0,0,0,0,0,0,0,0,0,0,0,0,11,23
