Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Lee, B.",SJS,1,15,4,0,11,23
"Lackson, J.",SJS,1,15,1,0,11,23
"Pancake, P.",SJS,1,10,1,0,11,23
"Lanier, B.",SJS,1,5,0,0,11,23
"Thomas-Fox, D.",SJS,1,5,0,0,11,23
"Johnson, R.",SJS,0,0,8,0,11,23
"Bot, B.",SJS,0,0,2,1,11,23
"McDavid, L.",SJS,0,0,2,0,11,23
"Pest, T.",SJS,0,0,2,0,11,23
"Cardrissian, R.",SJS,0,0,1,0,11,23
"Booker, B.",PHI,1,15,0,0,11,23
"Gimmy, I.",PHI,1,5,0,0,11,23
"Arthur, C.",PHI,0,0,6,0,11,23
"Van Buren, M.",PHI,0,0,5,2,11,23
"Tremblay, S.",PHI,0,0,3,0,11,23
"Arrabiata, D.",PHI,0,0,2,0,11,23
"Hayes, R.",PHI,0,0,2,0,11,23
"Fillmore, M.",PHI,0,0,1,0,11,23
