Player,Team,Tck,TFL,Sack,PD,Int,Sfty,def_TD,FF,FR,Blk P,Blk XP,Blk FG,W,S
"Lattimer, A.",OCO,12,0,0,0,0,0,0,0,0,0,0,0,12,18
"Showbiz, G.",OCO,10,0,0,1,0,0,0,0,0,0,0,0,12,18
"Grievous, L.",OCO,6,0,1,0,0,0,0,0,0,0,0,0,12,18
"Schneider, D.",OCO,5,0,0,0,0,0,0,0,0,0,0,0,12,18
"Abernathy, K.",OCO,4,0,0,1,0,0,0,0,0,0,0,0,12,18
"Ginsberg, D.",OCO,4,0,1,0,0,0,0,0,0,0,0,0,12,18
"Skarsgard, T.",OCO,4,0,1,0,0,0,0,0,0,0,0,0,12,18
"Storm, J.",OCO,4,0,0,0,0,0,0,0,0,0,0,0,12,18
"Biggums, T.",OCO,2,0,0,0,0,0,0,0,0,0,0,0,12,18
"Salami, T.",OCO,2,0,0,0,0,0,0,0,0,0,0,0,12,18
"Mbanefo, K.",OCO,1,0,1,0,0,0,0,0,0,0,0,0,12,18
"Hockhertz, M.",CHI,12,1,0,0,0,0,0,0,0,0,0,0,12,18
"Nikko, G.",CHI,5,0,0,0,0,0,0,0,0,0,0,0,12,18
"Castle, S.",CHI,4,0,0,0,0,0,0,0,0,0,0,0,12,18
"Dugnutt, B.",CHI,4,1,0,0,0,0,0,0,0,0,0,0,12,18
"Hondo, A.",CHI,4,0,0,2,0,0,0,0,0,0,0,0,12,18
"Rambo, J.",CHI,4,0,0,0,0,0,0,0,0,0,0,0,12,18
"Rice, J.",CHI,4,0,0,1,0,0,0,0,0,0,0,0,12,18
"Oats, S.",CHI,2,2,0,0,0,0,0,0,0,0,0,0,12,18
"Saul, C.",CHI,2,1,0,0,0,0,0,0,0,0,0,0,12,18
"Watkins, R.",CHI,2,0,0,0,0,0,0,0,0,0,0,0,12,18
"Henry, J.",CHI,1,0,0,0,0,0,0,0,0,0,0,0,12,18
