Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Newman, M.",ARI,2,15,1,0,9,1
"Bigboy4, Z.",ARI,1,5,2,0,9,1
"Asipi, A.",ARI,1,5,0,0,9,1
"Draxel, V.",ARI,1,5,0,0,9,1
"Pest, T.",ARI,0,0,2,2,9,1
"Sharp, B.",ARI,0,0,2,1,9,1
"Jefferspin, S.",ARI,0,0,2,0,9,1
"Durden, J.",ARI,0,0,1,0,9,1
"Mackworthy, R.",ARI,0,0,1,0,9,1
"Thomas, A.",ARI,0,0,1,0,9,1
"Tkachuk, J.",ARI,0,0,1,0,9,1
"Wright Jr, G.",OCO,2,20,3,0,9,1
"Jenkins, L.",OCO,2,20,0,1,9,1
"Boyd, M.",OCO,1,5,2,1,9,1
"Bigboy5, Z.",OCO,1,6,1,0,9,1
"Bavitz, I.",OCO,1,5,0,0,9,1
"Petrakis, A.",OCO,1,5,0,0,9,1
"Verns, D.",OCO,1,5,0,0,9,1
"Winchester, A.",OCO,0,0,5,0,9,1
"Clegane, G.",OCO,0,0,4,1,9,1
"Hamilton, C.",OCO,0,0,2,0,9,1
"Davidson, J.",OCO,0,0,1,0,9,1
