Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Steele, R.",BAL,1,5,2,0,5,23
"Kross, C.",BAL,1,15,0,0,5,23
"Jeremy, R.",BAL,0,0,4,0,5,23
"Star, L.",BAL,0,0,4,0,5,23
"Dolls, B.",BAL,0,0,3,1,5,23
"Diggler, D.",BAL,0,0,2,0,5,23
"Lewandowski, J.",BAL,0,0,2,0,5,23
"Skuff, R.",BAL,0,0,1,0,5,23
"Angler, J.",SAR,2,20,1,0,5,23
"Beat, N.",SAR,2,10,0,0,5,23
"Back, R.",SAR,1,10,3,0,5,23
"Bakhtiari, S.",SAR,1,5,2,0,5,23
"Clemente, C.",SAR,1,14,0,0,5,23
"Nkiah, J.",SAR,1,3,0,0,5,23
"Smith, J.",SAR,0,0,5,0,5,23
"McCabe, J.",SAR,0,0,2,0,5,23
"Boyd, C.",SAR,0,0,1,0,5,23
"Doe, B.",SAR,0,0,1,0,5,23
"Frost, D.",SAR,0,0,1,0,5,23
"Woakneoa, S.",SAR,0,0,1,0,5,23
