Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Browning, B.",AZ,2,20,0,0,8,6
"Dwyer, J.",AZ,2,17,0,0,8,6
"Bombadil, T.",AZ,1,5,4,0,8,6
"Took, B.",AZ,1,5,2,1,8,6
"Law, C.",AZ,1,5,1,0,8,6
"Mackworthy, R.",AZ,1,5,1,0,8,6
"Waiters, A.",AZ,1,5,0,0,8,6
"Halfelven, E.",AZ,0,0,9,0,8,6
"Dunedain, H.",AZ,0,0,3,0,8,6
"Beard, T.",AZ,0,0,2,0,8,6
"Steele, R.",BAL,1,5,3,0,8,6
"Hendrix, K.",BAL,1,1,0,0,8,6
"Kyubee, S.",BAL,1,15,0,0,8,6
"Metas, B.",BAL,1,5,0,0,8,6
"Roenick, A.",BAL,1,5,0,0,8,6
"Wachter, J.",BAL,1,6,0,0,8,6
"Star, L.",BAL,0,0,6,1,8,6
"Jeremy, R.",BAL,0,0,6,0,8,6
"Diggler, D.",BAL,0,0,5,0,8,6
"Grey, S.",BAL,0,0,3,0,8,6
"Taylor, O.",BAL,0,0,0,1,8,6
