Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Rax, L.",NO,2,10,0,0,4,11
"Ory, K.",NO,1,10,4,0,4,11
"Roll, J.",NO,0,0,5,0,4,11
"Ruffins, K.",NO,0,0,3,1,4,11
"Armstrong, L.",NO,0,0,3,0,4,11
"Bolden, B.",NO,0,0,2,0,4,11
"DiMirio, P.",NO,0,0,1,0,4,11
"Smallwood, D.",NO,0,0,1,0,4,11
"Centre, S.",COL,1,15,1,0,4,11
"Guard, L.",COL,0,0,8,0,4,11
"Tackle, R.",COL,0,0,7,1,4,11
"Guard, R.",COL,0,0,5,0,4,11
"Tackle, L.",COL,0,0,2,0,4,11
"Cansino, D.",COL,0,0,1,0,4,11
"Chipmunk, A.",COL,0,0,1,0,4,11
"Grau, M.",COL,0,0,1,0,4,11
