Player,Team,Tck,TFL,Sack,PD,Int,Sfty,def_TD,FF,FR,Blk P,Blk XP,Blk FG,W,S
"Fyodorovich, V.",NO,9,0,0,0,0,0,0,0,0,0,0,0,4,11
"Bayley, B.",NO,8,0,0,3,0,0,0,0,0,0,0,0,4,11
"Mills, B.",NO,8,0,1,3,0,0,0,0,0,0,0,0,4,11
"Keita, T.",NO,7,0,0,1,1,0,1,0,0,0,0,0,4,11
"O'Sullivan, J.",NO,7,0,0,1,0,0,0,0,0,0,0,0,4,11
"Harrison, W.",NO,6,0,1,0,0,0,0,0,0,0,0,0,4,11
"Oakes, B.",NO,5,0,0,6,0,0,0,0,0,0,0,0,4,11
"Townsend, F.",NO,2,2,0,0,0,0,0,0,0,0,0,0,4,11
"Askins, J.",NO,2,0,0,0,0,0,0,0,0,0,0,0,4,11
"Rax, L.",NO,2,1,1,0,0,0,0,0,0,0,0,0,4,11
"King, G.",NO,1,0,0,0,0,0,0,0,0,0,0,0,4,11
"Ishigawa, H.",COL,8,1,0,1,0,0,0,0,0,0,0,0,4,11
"Miller, H.",COL,7,0,0,4,0,0,0,0,0,0,0,0,4,11
"Tillman, M.",COL,6,0,0,1,0,0,0,0,0,0,0,0,4,11
"Danger, D.",COL,5,0,0,0,0,0,0,0,0,0,0,0,4,11
"Ludvig, O.",COL,5,0,0,0,0,0,0,0,0,0,0,0,4,11
"Thibault, A.",COL,4,0,0,0,0,0,0,0,0,0,0,0,4,11
"Anderson, R.",COL,3,0,0,2,1,0,1,0,0,0,0,0,4,11
"Pierno, N.",COL,2,0,1,0,0,0,0,0,0,0,0,0,4,11
"Sandoval, A.",COL,2,0,0,0,0,0,0,0,0,0,0,0,4,11
"LeFevre, R.",COL,1,0,0,0,0,0,0,0,0,0,0,0,4,11
