Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Riddick, D.",SJS,1,10,1,0,14,9
"Brister, T.",SJS,1,5,0,0,14,9
"Tuck Jr., T.",SJS,1,5,0,0,14,9
"Tacktheritrix, J.",SJS,0,0,5,0,14,9
"(R)Brannigan, Z.",SJS,0,0,4,0,14,9
"Jahelpme, H.",SJS,0,0,3,0,14,9
"Rucker, F.",SJS,0,0,3,0,14,9
"Probincrux III, D.",SJS,0,0,2,0,14,9
"Diaz, D.",SJS,0,0,1,0,14,9
"McKoutchie, M.",SJS,0,0,1,0,14,9
"Floggity, J.",AZ,2,21,0,0,14,9
"Robotman, A.",AZ,1,10,4,1,14,9
"Robotman, D.",AZ,1,5,1,0,14,9
"Morris, D.",AZ,1,5,0,0,14,9
"Waiters, A.",AZ,1,5,0,0,14,9
"Robotman, C.",AZ,0,0,7,0,14,9
"Crindy, B.",AZ,0,0,4,0,14,9
"Robotman, B.",AZ,0,0,3,0,14,9
"Robotman, E.",AZ,0,0,3,0,14,9
"Mackworthy, R.",AZ,0,0,1,0,14,9
