Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Virtanen, M.",YKW,1,15,7,0,5,25
"Ones, B.",YKW,1,10,3,0,5,25
"Skyline, A.",YKW,1,5,2,0,5,25
"Cho, J.",YKW,1,5,0,0,5,25
"Foster, D.",YKW,1,5,0,0,5,25
"Sakura, K.",YKW,1,5,0,0,5,25
"Amper, T.",YKW,0,0,2,0,5,25
"Pooky, S.",YKW,0,0,2,0,5,25
"Rechs, Z.",YKW,0,0,2,0,5,25
"Pancakes, B.",YKW,0,0,1,2,5,25
"Hanyadi, M.",YKW,0,0,1,0,5,25
"Manclaw, C.",SAR,1,10,3,0,5,25
"Woakneoa, S.",SAR,1,5,2,0,5,25
"Chan, R.",SAR,1,10,1,0,5,25
"Stallworth, C.",SAR,0,0,4,1,5,25
"Doe, B.",SAR,0,0,4,0,5,25
"Smith, J.",SAR,0,0,2,0,5,25
"Back, R.",SAR,0,0,1,0,5,25
"Angler, J.",SAR,0,0,0,1,5,25
