Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Lee, B.",SJS,1,10,4,1,7,20
"Burr-Kirven, J.",SJS,1,5,0,0,7,20
"Ennis, B.",SJS,1,4,0,0,7,20
"Tuck, J.",SJS,1,2,0,0,7,20
"Pest, T.",SJS,0,0,7,0,7,20
"Johnson, R.",SJS,0,0,5,1,7,20
"Pancake, P.",SJS,0,0,4,0,7,20
"Bot, B.",SJS,0,0,3,0,7,20
"Dodggy, B.",SJS,0,0,1,0,7,20
"Brew, S.",NO,1,5,7,0,7,20
"Rubbe, G.",NO,1,5,5,0,7,20
"Room, W.",NO,1,5,4,0,7,20
"Ulysses, B.",NO,1,5,4,0,7,20
"Ofyourlove, S.",NO,1,5,3,0,7,20
"Andrews, J.",NO,1,5,0,0,7,20
"Ironside, B.",NO,1,5,0,0,7,20
"McCormick, A.",NO,0,0,2,0,7,20
