Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Murphy, J.",AZ,2,20,3,0,3,16
"Landers, B.",AZ,1,5,0,0,3,16
"Aste, W.",AZ,0,0,6,1,3,16
"Arbage, G.",AZ,0,0,4,0,3,16
"Ebris, D.",AZ,0,0,4,0,3,16
"Moore, S.",AZ,0,0,2,0,3,16
"Irving, J.",AZ,0,0,1,0,3,16
"Rash, T.",AZ,0,0,1,0,3,16
"Shady, S.",AZ,0,0,1,0,3,16
"Unk, J.",AZ,0,0,1,0,3,16
"Zephyrous, S.",AZ,0,0,1,0,3,16
"Swift, T.",NO,2,25,3,1,3,16
"Sackless, S.",NO,1,15,7,2,3,16
"Belongwithme, H.",NO,1,10,2,0,3,16
"Arnold, D.",NO,1,5,0,0,3,16
"Halvorsen, T.",NO,1,10,0,0,3,16
"Williams VII, S.",NO,1,15,0,0,3,16
"Sno, F.",NO,0,0,4,1,3,16
"Watyumaidmedu, L.",NO,0,0,4,0,3,16
"Rudd, E.",NO,0,0,2,0,3,16
"Spais, B.",NO,0,0,2,0,3,16
"Gump, F.",NO,0,0,1,0,3,16
