Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Om, T.",PHI,1,5,0,0,10,24
"Van Buren, M.",PHI,0,0,7,0,10,24
"Fillmore, M.",PHI,0,0,6,1,10,24
"Tremblay, S.",PHI,0,0,6,0,10,24
"Arrabiata, D.",PHI,0,0,3,0,10,24
"Hayes, R.",PHI,0,0,2,0,10,24
"Tyler, J.",PHI,0,0,1,1,10,24
"Torenson, S.",PHI,0,0,1,0,10,24
"Fassingit, H.",AUS,1,15,9,0,10,24
"Saurus, A.",AUS,1,5,4,0,10,24
"Saurus, S.",AUS,1,7,3,0,10,24
"Jones, K.",AUS,1,10,1,1,10,24
"Egghands, T.",AUS,1,5,0,0,10,24
"Jeeta, E.",AUS,1,5,0,0,10,24
"Beaver-Dantes, E.",AUS,0,0,5,0,10,24
"Saurus, B.",AUS,0,0,5,0,10,24
"Mendonca, M.",AUS,0,0,1,0,10,24
"Larson, P.",AUS,0,0,0,1,10,24
