Player,Team,Tck,TFL,Sack,PD,Int,Sfty,def_TD,FF,FR,Blk P,Blk XP,Blk FG,W,S
"Lee, J.",ARI,13,0,0,1,1,0,1,0,0,0,0,0,6,2
"Luechly, L.",ARI,7,0,1,2,0,0,0,0,0,0,0,0,6,2
"Rashad, I.",ARI,7,0,0,3,0,0,0,0,0,0,0,0,6,2
"Ernston, H.",ARI,6,0,1,1,0,0,0,0,0,0,0,0,6,2
"Williams, J.",ARI,6,0,0,0,0,0,0,0,0,0,0,0,6,2
"Flock, R.",ARI,5,0,0,0,0,0,0,0,0,0,0,0,6,2
"Davis, A.",ARI,3,0,0,0,0,0,0,0,0,0,0,0,6,2
"Tuck, J.",ARI,3,1,2,0,0,0,0,0,0,0,0,0,6,2
"Asipi, A.",ARI,2,0,1,0,0,0,0,0,0,0,0,0,6,2
"Dam, D.",ARI,1,0,1,0,0,0,0,0,0,0,0,0,6,2
"King, G.",ARI,1,0,0,0,0,0,0,0,0,0,0,0,6,2
"Jackson, M.",ARI,0,0,0,0,0,0,0,0,0,0,0,0,6,2
"Fulton, W.",COL,10,1,0,1,0,0,0,0,0,0,0,0,6,2
"Saint, J.",COL,7,2,1,0,0,0,0,0,0,0,0,0,6,2
"Tiernan, L.",COL,7,0,1,0,0,0,0,0,0,0,0,0,6,2
"Lewith, T.",COL,6,0,0,1,1,0,0,0,0,0,0,0,6,2
"Wozy, F.",COL,5,1,1,0,0,0,0,0,0,0,0,0,6,2
"Hayden, A.",COL,4,0,0,1,1,0,0,0,0,0,0,0,6,2
"Bot, B.",COL,2,0,0,0,0,0,0,0,0,0,0,0,6,2
"Carter, P.",COL,2,0,0,0,0,0,0,0,0,0,0,0,6,2
"McNoodle, M.",COL,2,0,0,0,0,0,0,0,0,0,0,0,6,2
"Thomas, R.",COL,2,0,0,0,0,0,0,0,0,0,0,0,6,2
"Blade, B.",COL,1,0,0,0,0,0,0,0,0,0,0,0,6,2
