Player,Team,Tck,TFL,Sack,PD,Int,Sfty,def_TD,FF,FR,Blk P,Blk XP,Blk FG,W,S
"McKinnie, L.",AZ,12,1,0,0,0,0,0,0,1,0,0,0,1,17
"Lee, L.",AZ,8,0,0,1,0,0,0,0,1,0,0,0,1,17
"Mack, M.",AZ,8,0,1,0,0,0,0,0,1,0,0,0,1,17
"Vans, R.",AZ,8,1,1,1,0,0,0,0,1,0,0,0,1,17
"Barnes, B.",AZ,6,0,0,0,0,0,0,0,1,0,0,0,1,17
"Knight, L.",AZ,6,0,0,0,0,0,0,0,1,0,0,0,1,17
"Morris, R.",AZ,4,0,0,0,0,0,0,0,1,0,0,0,1,17
"Mughes, H.",AZ,4,0,0,2,0,0,0,0,1,0,0,0,1,17
"Spector, M.",AZ,4,2,0,0,0,0,0,0,1,0,0,0,1,17
"Moore, S.",AZ,2,2,0,0,0,1,0,0,1,0,0,0,1,17
"Woodham, A.",AZ,1,0,0,0,0,0,0,0,1,0,0,0,1,17
"Asipi III, A.",BAL,10,0,0,0,0,0,0,0,1,0,0,0,1,17
"Horne, B.",BAL,10,0,0,1,0,0,0,0,1,0,0,0,1,17
"Acho, M.",BAL,7,0,0,0,0,0,0,0,1,0,0,0,1,17
"Green, W.",BAL,4,0,1,0,0,0,0,0,1,0,0,0,1,17
"Hornbacher, A.",BAL,4,0,0,0,0,0,0,0,1,0,0,0,1,17
"Oats, S.",BAL,3,1,0,0,0,0,0,0,1,0,0,0,1,17
"Terim, F.",BAL,3,0,0,0,0,0,0,0,1,0,0,0,1,17
"Troyski, X.",BAL,2,0,0,0,0,0,0,0,1,0,0,0,1,17
"Hobbs, J.",BAL,1,0,0,0,0,0,0,0,1,0,0,0,1,17
"Roenick, A.",BAL,1,0,0,0,0,0,0,0,1,0,0,0,1,17
