Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"McNoodle, M.",COL,2,25,0,0,9,1
"Hendrix, K.",COL,1,5,0,0,9,1
"Marmeladov, V.",COL,1,15,0,0,9,1
"Noble, L.",COL,1,5,0,0,9,1
"Teagarden, E.",COL,1,5,0,0,9,1
"Wozy, F.",COL,1,5,0,0,9,1
"Bigboy14, Z.",COL,0,0,6,0,9,1
"Rodriguez, B.",COL,0,0,5,0,9,1
"Bigboy16, Z.",COL,0,0,3,1,9,1
"Forthward, B.",COL,0,0,3,0,9,1
"Tiernan, L.",COL,0,0,3,0,9,1
"Bigboy15, Z.",COL,0,0,1,1,9,1
"O'Connell, K.",COL,0,0,1,0,9,1
"Tweed, B.",COL,0,0,0,1,9,1
"Bowers Jr, V.",SJS,2,15,0,0,9,1
"Robicheaux, D.",SJS,1,10,4,0,9,1
"Bigboy8, Z.",SJS,1,12,0,0,9,1
"Canton, J.",SJS,1,10,0,0,9,1
"Hackett, A.",SJS,1,5,0,0,9,1
"Hardrool, C.",SJS,1,15,0,0,9,1
"Hunt, E.",SJS,1,5,0,0,9,1
"Taylor, G.",SJS,1,10,0,0,9,1
"MacManus, C.",SJS,0,0,3,0,9,1
"Tebow, T.",SJS,0,0,3,0,9,1
