Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"McKoutchie, M.",SJS,1,5,6,0,2,15
"Pennington, T.",SJS,1,5,0,0,2,15
"Probincrux III, D.",SJS,0,0,8,0,2,15
"Rucker, F.",SJS,0,0,5,0,2,15
"Jahelpme, H.",SJS,0,0,4,1,2,15
"Olsen, C.",SJS,0,0,4,0,2,15
"Tacktheritrix, J.",SJS,0,0,3,0,2,15
"Wright, D.",SJS,0,0,2,0,2,15
"Orosz, C.",SJS,0,0,0,1,2,15
"Ginsberg, D.",OCO,1,10,0,0,2,15
"Reed, A.",OCO,1,5,0,0,2,15
"Rice, J.",OCO,1,3,0,0,2,15
"Skarsgard, T.",OCO,1,5,0,0,2,15
"Stennet, J.",OCO,0,0,9,0,2,15
"Johns, A.",OCO,0,0,6,0,2,15
"Dong, J.",OCO,0,0,3,1,2,15
"Blaze, J.",OCO,0,0,2,0,2,15
"Thompson, P.",OCO,0,0,2,0,2,15
"Boult, T.",OCO,0,0,1,1,2,15
"Zephyrous, S.",OCO,0,0,1,0,2,15
