Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Kroustis, G.",YKW,1,10,0,0,5,16
"Pooky, S.",YKW,0,0,10,0,5,16
"Ones, B.",YKW,0,0,6,0,5,16
"Mushing, M.",YKW,0,0,4,0,5,16
"Rchonsucks, A.",YKW,0,0,2,0,5,16
"Canton, J.",YKW,0,0,1,0,5,16
"Marshall, M.",YKW,0,0,1,0,5,16
"Marrett, O.",COL,2,20,0,0,5,16
"Guard, R.",COL,1,10,5,0,5,16
"Tackle, L.",COL,1,5,3,0,5,16
"Bishop, J.",COL,1,10,0,0,5,16
"Cox, P.",COL,1,5,0,0,5,16
"Crindy, B.",COL,1,10,0,0,5,16
"Sinclair, Q.",COL,1,15,0,0,5,16
"Wright, R.",COL,1,5,0,0,5,16
"Guard, L.",COL,0,0,6,0,5,16
"Tackle, R.",COL,0,0,3,1,5,16
"Centre, S.",COL,0,0,3,0,5,16
"Grau, M.",COL,0,0,1,0,5,16
"Taffy, T.",COL,0,0,1,0,5,16
