Player,Team,Tck,TFL,Sack,PD,Int,Sfty,def_TD,FF,FR,Blk P,Blk XP,Blk FG,W,S
"Uchiha, L.",YKW,8,0,1,0,0,0,0,0,0,0,0,0,5,16
"Grithead, D.",YKW,7,0,0,1,1,0,0,0,0,0,0,0,5,16
"Selich, A.",YKW,7,0,0,0,0,0,0,0,0,0,0,0,5,16
"Kroustis, G.",YKW,5,0,1,0,0,0,0,0,0,0,0,0,5,16
"Snuggles, J.",YKW,5,0,0,1,0,0,0,0,0,0,0,0,5,16
"Taylor, C.",YKW,5,0,0,0,0,0,0,0,0,0,0,0,5,16
"Alexander, N.",YKW,4,2,1,0,0,0,0,0,0,0,0,0,5,16
"Leaf Jr., R.",YKW,3,0,0,0,0,0,0,0,0,0,0,0,5,16
"Skinner, Z.",YKW,3,0,0,0,0,0,0,0,0,0,0,0,5,16
"Storm, J.",YKW,3,0,0,1,0,0,0,0,0,0,0,0,5,16
"Gabagool, T.",COL,7,0,0,2,0,0,0,0,0,0,0,0,5,16
"Knurtsson, K.",COL,7,0,0,0,0,0,0,0,0,0,0,0,5,16
"Sinclair, Q.",COL,7,0,0,0,0,0,0,0,0,0,0,0,5,16
"McCoy, C.",COL,6,0,0,2,0,0,0,0,0,0,0,0,5,16
"Montgomery, B.",COL,6,0,0,1,0,0,0,0,0,0,0,0,5,16
"Berry, M.",COL,5,1,0,1,0,0,0,0,0,0,0,0,5,16
"Lejune, L.",COL,5,0,0,0,0,0,0,0,0,0,0,0,5,16
"Sachs, J.",COL,2,0,0,0,0,0,0,0,0,0,0,0,5,16
"Cox, P.",COL,1,0,0,0,0,0,0,0,0,0,0,0,5,16
