Player,Team,Tck,TFL,Sack,PD,Int,Sfty,def_TD,FF,FR,Blk P,Blk XP,Blk FG,W,S
"Valentine, V.",BAL,11,0,3,0,0,0,0,0,0,0,0,0,9,7
"Turner, D.",BAL,9,0,0,0,0,0,0,1,0,0,0,0,9,7
"Delacour, A.",BAL,5,0,0,0,0,0,0,0,0,0,0,0,9,7
"Roenick, A.",BAL,5,0,1,0,0,0,0,0,0,0,0,0,9,7
"Fletcher, G.",BAL,4,0,0,0,0,0,0,0,0,0,0,0,9,7
"Goodson, N.",BAL,4,0,1,1,0,0,0,0,0,0,0,0,9,7
"Hendrix, K.",BAL,4,0,2,0,0,0,0,0,0,0,0,0,9,7
"Kyubee, S.",BAL,4,0,1,0,0,0,0,0,0,0,0,0,9,7
"Broadway, E.",BAL,2,1,0,0,0,0,0,0,0,0,0,0,9,7
"Wojcik, B.",BAL,1,1,0,0,0,0,0,0,0,0,0,0,9,7
"Harrison, S.",BAL,0,0,0,1,0,0,0,0,0,0,0,0,9,7
"Winchester, A.",OCO,11,0,2,2,0,0,0,0,0,0,0,0,9,7
"Spector, M.",OCO,9,0,0,2,0,0,0,0,0,0,0,0,9,7
"Bavitz, I.",OCO,7,0,1,1,1,0,0,0,0,0,0,0,9,7
"King, J.",OCO,7,0,0,3,0,0,0,0,0,0,0,0,9,7
"Enchant, E.",OCO,6,0,1,1,0,0,0,0,0,0,0,0,9,7
"Fyodorovich, V.",OCO,5,0,0,1,0,0,0,0,0,0,0,0,9,7
"Atwell, T.",OCO,5,0,0,0,0,0,0,0,0,0,0,0,9,7
"Clegane, G.",OCO,5,0,3,0,0,0,0,0,0,0,0,0,9,7
"Sierra, R.",OCO,2,0,0,0,0,0,0,0,0,0,0,0,9,7
"Wozy, F.",OCO,2,1,0,0,0,0,0,0,0,0,0,0,9,7
"Wright Jr, G.",OCO,1,0,0,0,0,0,0,0,0,0,0,0,9,7
"Fisher, C.",OCO,0,0,0,0,0,0,0,0,1,0,0,0,9,7
