Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Hardrool, C.",SJS,2,10,0,0,8,2
"Cook, B.",SJS,1,5,0,0,8,2
"Okonkwo, C.",SJS,1,5,0,0,8,2
"Sharpei, V.",SJS,0,0,7,1,8,2
"Longshaw, B.",SJS,0,0,7,0,8,2
"Yates, J.",SJS,0,0,5,0,8,2
"Walters, S.",SJS,0,0,3,1,8,2
"Bottles, B.",SJS,0,0,2,0,8,2
"Sharp, B.",SJS,0,0,1,1,8,2
"Diaz, D.",SJS,0,0,1,0,8,2
"Durden, J.",SJS,0,0,1,0,8,2
"Tebow, T.",LV,1,5,5,0,8,2
"Weal, J.",LV,1,5,2,1,8,2
"Cobb, K.",LV,1,10,0,0,8,2
"Cox, V.",LV,1,5,0,0,8,2
"Flimjollywop, S.",LV,1,10,0,0,8,2
"Stropko, B.",LV,1,15,0,0,8,2
"Jefferspin, S.",LV,0,0,3,0,8,2
"Long, L.",LV,0,0,2,0,8,2
"Bigboy19, Z.",LV,0,0,1,0,8,2
"Tenzini, G.",LV,0,0,0,1,8,2
