Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Willie, T.",BAL,2,20,0,0,5,6
"Steele, R.",BAL,1,10,3,0,5,6
"Grey, S.",BAL,1,15,1,0,5,6
"LeClair, A.",BAL,1,5,0,0,5,6
"Diggler, D.",BAL,0,0,8,0,5,6
"Jeremy, R.",BAL,0,0,2,0,5,6
"Star, L.",BAL,0,0,2,0,5,6
"Jahelpme, H.",SJS,2,10,6,1,5,6
"Okonkwo, C.",SJS,2,11,0,0,5,6
"Tacktheritrix, J.",SJS,1,10,1,0,5,6
"Bottles, B.",SJS,1,5,0,0,5,6
"McKoutchie, M.",SJS,0,0,5,1,5,6
"Diaz, D.",SJS,0,0,1,0,5,6
"Probincrux III, D.",SJS,0,0,1,0,5,6
"Rucker, F.",SJS,0,0,1,0,5,6
