Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Kingston, J.",COL,1,5,0,0,16,24
"Centre, S.",COL,0,0,8,0,16,24
"Thruster, D.",COL,0,0,5,0,16,24
"Guard, R.",COL,0,0,3,2,16,24
"Magic, M.",COL,0,0,3,0,16,24
"Owens, A.",COL,0,0,2,0,16,24
"Bumper, T.",COL,0,0,1,0,16,24
"Gilbert, R.",COL,0,0,1,0,16,24
"Guard, L.",COL,0,0,1,0,16,24
"Om, T.",PHI,2,6,0,0,16,24
"D'Attoria V, R.",PHI,1,5,0,0,16,24
"Suzuki, S.",PHI,1,5,0,0,16,24
"Fillmore, M.",PHI,0,0,6,0,16,24
"Blocksdale Jr., A.",PHI,0,0,5,0,16,24
"Hayes, R.",PHI,0,0,5,0,16,24
"Tyler, J.",PHI,0,0,3,1,16,24
"Tremblay, S.",PHI,0,0,2,0,16,24
"Dotson, F.",PHI,0,0,1,1,16,24
"Arrabiata, D.",PHI,0,0,1,0,16,24
"Van Buren, M.",PHI,0,0,1,0,16,24
