Player,Team,Tck,TFL,Sack,PD,Int,Sfty,def_TD,FF,FR,Blk P,Blk XP,Blk FG,W,S
"Tucker Jr., P.",CHI,18,0,0,1,0,0,0,0,0,0,0,0,2,22
"Bayley Jr., B.",CHI,12,1,0,0,0,0,0,0,0,0,0,0,2,22
"Hockhertz, M.",CHI,10,0,0,2,0,0,0,0,0,0,0,0,2,22
"MacAndrew, H.",CHI,9,0,0,0,0,0,0,0,0,0,0,0,2,22
"Mack, M.",CHI,3,0,0,0,0,0,0,0,0,0,0,0,2,22
"Ridley, X.",CHI,3,0,0,1,0,0,0,0,0,0,0,0,2,22
"Firestorm-Fjord, O.",CHI,2,0,0,0,0,0,0,0,0,0,0,0,2,22
"Skarsgard, T.",CHI,2,0,0,0,0,0,0,0,0,0,0,0,2,22
"Smirh, J.",CHI,2,1,0,0,0,0,0,0,0,0,0,0,2,22
"Vassallo, S.",CHI,2,0,0,0,0,0,0,0,0,0,0,0,2,22
"Works, S.",CHI,1,1,0,0,0,0,0,0,0,0,0,0,2,22
"Green, W.",BAL,8,0,1,0,0,0,0,0,0,0,0,0,2,22
"De Ville, D.",BAL,5,0,1,2,0,0,0,0,0,0,0,0,2,22
"Hole, M.",BAL,5,2,0,0,0,0,0,0,0,0,0,0,2,22
"Avery, E.",BAL,4,0,0,2,0,0,0,0,0,0,0,0,2,22
"Bean, S.",BAL,4,0,1,0,0,0,0,0,0,0,0,0,2,22
"Marston, J.",BAL,4,0,0,2,0,0,0,0,0,0,0,0,2,22
"Nikko, G.",BAL,4,0,0,0,0,0,0,0,0,0,0,0,2,22
"Stackinpaper, B.",BAL,3,0,0,1,0,0,0,0,0,0,0,0,2,22
"Uchiha, L.",BAL,3,0,1,0,0,0,0,0,0,0,0,0,2,22
"Taffy, T.",BAL,1,0,1,0,0,0,0,0,0,0,0,0,2,22
