Player,Team,Tck,TFL,Sack,PD,Int,Sfty,def_TD,FF,FR,Blk P,Blk XP,Blk FG,W,S
"Delacour, A.",BAL,7,0,0,2,0,0,0,0,0,0,0,0,4,5
"Broadway, E.",BAL,6,0,1,0,0,0,0,0,0,0,0,0,4,5
"Kyubee, S.",BAL,6,0,0,0,0,0,0,0,0,0,0,0,4,5
"Fletcher, G.",BAL,4,0,0,1,0,0,0,0,0,0,0,0,4,5
"Harrison, S.",BAL,4,0,0,1,0,0,0,0,0,0,0,0,4,5
"Turner, D.",BAL,4,0,0,0,0,0,0,0,0,0,0,0,4,5
"Valentine, V.",BAL,4,0,0,0,0,0,0,0,0,0,0,0,4,5
"Hendrix, K.",BAL,3,2,0,0,0,0,0,0,0,0,0,0,4,5
"Dam, D.",BAL,1,0,0,0,0,0,0,0,0,0,0,0,4,5
"Metas, B.",BAL,1,0,0,0,0,0,0,0,0,0,0,0,4,5
"Hansen, A.",SJS,11,0,0,1,0,0,0,0,0,0,0,0,4,5
"Sharpei, V.",SJS,9,1,0,1,0,0,0,0,0,0,0,0,4,5
"Brill, J.",SJS,6,0,1,0,0,0,0,0,0,0,0,0,4,5
"Lewith, T.",SJS,6,0,0,1,0,0,0,0,0,0,0,0,4,5
"Bayley, B.",SJS,5,0,0,0,0,0,0,0,0,0,0,0,4,5
"Canton, J.",SJS,5,0,0,1,0,0,0,0,0,0,0,0,4,5
"Jefferson, L.",SJS,5,0,0,0,0,0,0,0,0,0,0,0,4,5
"Chambers III, C.",SJS,2,0,0,0,0,0,0,0,0,0,0,0,4,5
"Miller, D.",SJS,2,0,0,0,0,0,0,0,0,0,0,0,4,5
"Okonkwo, C.",SJS,2,0,1,0,0,0,0,0,0,0,0,0,4,5
