Player,Team,Tck,TFL,Sack,PD,Int,Sfty,def_TD,FF,FR,Blk P,Blk XP,Blk FG,W,S
"Selich, A.",SJS,11,0,0,0,0,0,0,0,0,0,0,0,10,3
"Chunk, L.",SJS,8,0,1,0,0,0,0,0,0,0,0,0,10,3
"Canton, J.",SJS,6,0,0,0,0,0,0,0,0,0,0,0,10,3
"Bayley, B.",SJS,5,0,0,0,0,0,0,0,0,0,0,0,10,3
"Chambers III, C.",SJS,4,1,1,0,0,0,0,0,0,0,0,0,10,3
"Miller, D.",SJS,3,0,2,0,0,0,0,0,0,0,0,0,10,3
"Okonkwo, C.",SJS,3,2,0,0,0,0,0,0,0,0,0,0,10,3
"Brill, J.",SJS,2,0,0,0,0,0,0,0,0,0,0,0,10,3
"Hardrool, C.",SJS,2,0,0,0,0,0,0,0,0,0,0,0,10,3
"Lewith, T.",SJS,2,0,0,1,0,0,0,0,0,0,0,0,10,3
"Sharp, B.",SJS,0,0,0,0,0,0,0,0,0,0,0,0,10,3
"Grant, T.",LV,8,0,0,0,0,0,0,0,0,0,0,0,10,3
"Varga, T.",LV,8,0,0,1,0,0,0,0,0,0,0,0,10,3
"Blade, B.",LV,4,0,2,0,0,0,0,0,0,0,0,0,10,3
"Cox, V.",LV,4,2,1,0,0,0,0,0,0,0,0,0,10,3
"Maddox, S.",LV,4,0,0,2,2,0,0,0,0,0,0,0,10,3
"Shoate, T.",LV,4,0,0,1,0,0,0,0,0,0,0,0,10,3
"Saginaw, A.",LV,3,1,0,0,0,0,0,0,0,0,0,0,10,3
"Speed, D.",LV,3,0,0,0,0,0,0,0,0,0,0,0,10,3
"Stropko, B.",LV,3,0,0,0,0,0,0,0,0,0,0,0,10,3
"Flimjollywop, S.",LV,2,0,0,0,0,0,0,0,0,0,0,0,10,3
"Lockkeu, V.",LV,2,1,1,0,0,0,0,0,0,0,0,0,10,3
"Morgan, L.",LV,2,0,0,0,0,0,0,0,0,0,0,0,10,3
"Lecavalier, R.",LV,1,0,0,0,0,0,0,0,0,0,0,0,10,3
