Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Hobbs, S.",AZ,2,10,0,0,9,15
"Landers, B.",AZ,1,5,0,0,9,15
"Aste, W.",AZ,0,0,4,1,9,15
"Rash, T.",AZ,0,0,4,0,9,15
"Unk, J.",AZ,0,0,3,1,9,15
"Jobber, J.",AZ,0,0,3,0,9,15
"Moore, S.",AZ,0,0,3,0,9,15
"Adams, R.",AZ,0,0,2,0,9,15
"Irving, J.",AZ,0,0,2,0,9,15
"Arbage, G.",AZ,0,0,1,0,9,15
"Ebris, D.",AZ,0,0,1,0,9,15
"Pooky, S.",YKW,1,5,7,0,9,15
"Alexander, N.",YKW,1,7,0,0,9,15
"Bakshi, S.",YKW,1,10,0,0,9,15
"Bigsby, C.",YKW,1,10,0,0,9,15
"Foster, W.",YKW,1,5,0,0,9,15
"Rchon, A.",YKW,0,0,7,0,9,15
"Amper, T.",YKW,0,0,4,0,9,15
"Ones, B.",YKW,0,0,4,0,9,15
"Mushing, M.",YKW,0,0,3,0,9,15
"Pitcher, A.",YKW,0,0,1,0,9,15
"Wizardry, D.",YKW,0,0,0,1,9,15
