Player,Team,Tck,TFL,Sack,PD,Int,Sfty,def_TD,FF,FR,Blk P,Blk XP,Blk FG,W,S
"Goodson, N.",BAL,10,0,0,0,0,0,0,1,0,0,0,0,5,8
"Valentine, V.",BAL,9,0,0,0,0,0,0,1,0,0,0,0,5,8
"Delacour, A.",BAL,8,0,0,0,0,0,0,1,0,0,0,0,5,8
"Roenick, A.",BAL,8,1,1,0,0,0,0,1,0,0,0,0,5,8
"Hendrix, K.",BAL,6,0,1,0,0,0,0,1,0,0,0,0,5,8
"Fletcher, G.",BAL,5,1,0,1,0,0,0,1,0,0,0,0,5,8
"Turner, D.",BAL,5,0,0,0,0,0,0,1,0,0,0,0,5,8
"Gambino, C.",BAL,4,1,1,0,0,0,0,1,0,0,0,0,5,8
"Asipi Jr., A.",BAL,4,2,0,0,0,0,0,1,0,0,0,0,5,8
"Kyubee, S.",BAL,3,0,0,0,0,0,0,1,0,0,0,0,5,8
"Enchant, E.",OCO,7,0,0,0,0,0,0,1,0,0,0,0,5,8
"Brown, M.",OCO,6,0,1,0,0,0,0,1,0,0,0,0,5,8
"Broxton, J.",OCO,5,0,0,3,0,0,0,1,0,0,0,0,5,8
"King, J.",OCO,5,0,0,0,0,0,0,1,0,0,0,0,5,8
"Bavitz, I.",OCO,4,0,0,0,0,0,0,1,0,0,0,0,5,8
"Clegane, G.",OCO,4,0,1,0,0,0,0,1,0,0,0,0,5,8
"Spector, M.",OCO,4,0,0,1,0,0,0,1,0,0,0,0,5,8
"Winchester, A.",OCO,4,0,1,2,1,0,0,1,0,0,0,0,5,8
"Sierra, R.",OCO,2,0,1,0,0,0,0,1,0,0,0,0,5,8
"Fitzfatrick, R.",OCO,1,0,0,0,0,0,0,1,0,0,0,0,5,8
"Yates, J.",OCO,0,0,0,0,0,0,0,1,0,0,0,0,5,8
