Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Jones, J.",AZ,1,5,5,0,7,25
"Masters, S.",AZ,1,5,0,0,7,25
"Passmann, T.",AZ,1,5,0,0,7,25
"Thorbjornsson, G.",AZ,1,15,0,0,7,25
"Pancakes, B.",AZ,0,0,6,0,7,25
"Golladay, C.",AZ,0,0,2,0,7,25
"Unk, J.",AZ,0,0,1,1,7,25
"Block, T.",AZ,0,0,1,0,7,25
"Evans, H.",AZ,0,0,1,0,7,25
"Raccoon, R.",AZ,0,0,1,0,7,25
"Bakhtiari, S.",AUS,1,5,3,1,7,25
"Bowie, M.",AUS,1,5,0,0,7,25
"Jones, K.",AUS,1,10,0,0,7,25
"Videl-San, N.",AUS,1,5,0,0,7,25
"Saurus, S.",AUS,0,0,6,0,7,25
"Saurus, A.",AUS,0,0,2,0,7,25
"Fassingit, H.",AUS,0,0,1,0,7,25
"Watts, Z.",AUS,0,0,1,0,7,25
