Player,Team,Tck,TFL,Sack,PD,Int,Sfty,def_TD,FF,FR,Blk P,Blk XP,Blk FG,W,S
"Lee, J.",SJS,13,4,0,0,0,0,0,0,0,0,0,0,8,4
"Sharpei, V.",SJS,12,0,1,0,0,0,0,0,0,0,0,0,8,4
"Lewith, T.",SJS,11,1,0,0,0,0,0,0,0,0,0,0,8,4
"Chambers III, C.",SJS,5,1,1,0,0,0,0,0,0,0,0,0,8,4
"Hansen, A.",SJS,4,0,0,0,0,0,0,0,0,0,0,0,8,4
"Brill, J.",SJS,3,0,0,0,0,0,0,0,0,0,0,0,8,4
"Canton, J.",SJS,3,0,0,0,0,0,0,0,0,0,0,0,8,4
"Miller, D.",SJS,3,0,0,0,0,0,0,0,0,0,0,0,8,4
"Okonkwo, C.",SJS,2,2,0,0,0,0,0,0,0,0,0,0,8,4
"Bottles, B.",SJS,0,0,0,0,0,0,0,0,0,0,0,0,8,4
"Shoate, T.",LV,9,0,0,0,0,0,0,0,0,0,0,0,8,4
"Stropko, B.",LV,8,0,0,0,0,0,0,0,0,0,0,0,8,4
"Oakes, B.",LV,7,0,0,0,0,0,0,0,0,0,0,0,8,4
"Fulton, W.",LV,6,0,0,3,0,0,0,0,0,0,0,0,8,4
"Carter, P.",LV,5,0,0,1,0,0,0,0,0,0,0,0,8,4
"Maddox, S.",LV,4,0,0,0,0,0,0,0,0,0,0,0,8,4
"Bot, B.",LV,3,1,0,0,0,0,0,0,0,0,0,0,8,4
"Cox, J.",LV,3,2,0,0,0,0,0,0,0,0,0,0,8,4
"Flimjollywop, S.",LV,3,0,1,0,0,0,0,0,0,0,0,0,8,4
"Cox, V.",LV,2,0,1,0,0,0,0,0,0,0,0,0,8,4
"Morgan, L.",LV,2,0,0,0,0,0,0,0,0,0,0,0,8,4
"Saginaw, A.",LV,1,0,0,0,0,0,0,0,0,0,0,0,8,4
