Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Ones, B.",YKW,0,0,9,0,2,19
"Pooky, S.",YKW,0,0,5,0,2,19
"Amper, T.",YKW,0,0,3,0,2,19
"Hanyadi, M.",YKW,0,0,3,0,2,19
"Drake, O.",YKW,0,0,1,0,2,19
"Mushing, M.",YKW,0,0,1,0,2,19
"Rchonsucks, A.",YKW,0,0,1,0,2,19
"Danielsson, A.",CHI,2,15,2,1,2,19
"Hockhertz, M.",CHI,2,11,0,0,2,19
"Sandburg, C.",CHI,1,5,3,0,2,19
"Ford Lalatina, D.",CHI,1,5,2,0,2,19
"Bailey, Z.",CHI,1,15,0,0,2,19
"James-Jones, S.",CHI,1,5,0,0,2,19
"O'Leary, S.",CHI,1,5,0,0,2,19
"Gordon, B.",CHI,0,0,4,0,2,19
"Bright, C.",CHI,0,0,3,0,2,19
"Smith, G.",CHI,0,0,1,1,2,19
"Utler, J.",CHI,0,0,1,0,2,19
