Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Dermot, F.",OCO,1,0,5,0,1,9
"Dermot, F.",OCO,1,5,4,1,1,9
"Atwell, T.",OCO,1,15,0,0,1,9
"Phelps, R.",OCO,1,15,0,0,1,9
"Dermot, F.",OCO,0,0,6,0,1,9
"Dermot, F.",OCO,0,0,5,1,1,9
"Dermot, F.",OCO,0,0,3,0,1,9
"Yates, J.",OCO,0,0,1,0,1,9
"Diaz, D.",SJS,2,15,1,0,1,9
"Barnhardt, B.",SJS,1,5,0,0,1,9
"Chambers III, C.",SJS,1,5,0,0,1,9
"Legion, A.",SJS,1,15,0,0,1,9
"Rucker, F.",SJS,0,0,6,0,1,9
"Tacktheritrix, J.",SJS,0,0,6,0,1,9
"Probincrux III, D.",SJS,0,0,4,0,1,9
"Jahelpme, H.",SJS,0,0,3,1,1,9
"(R)Brannigan, Z.",SJS,0,0,2,0,1,9
"McKoutchie, M.",SJS,0,0,2,0,1,9
"Riddick, D.",SJS,0,0,1,0,1,9
