Player,Team,Tck,TFL,Sack,PD,Int,Sfty,def_TD,FF,FR,Blk P,Blk XP,Blk FG,W,S
"Koniecpolski, S.",AZ,9,0,0,1,0,0,0,0,0,0,0,0,11,22
"Oles JR, T.",AZ,9,0,0,1,0,0,0,0,0,0,0,0,11,22
"Kehla, Z.",AZ,8,1,0,1,0,0,0,0,0,0,0,0,11,22
"Miller II, C.",AZ,6,0,1,0,0,0,0,0,0,0,0,0,11,22
"Hughes, Q.",AZ,5,0,1,0,0,0,0,0,0,0,0,0,11,22
"Miller, P.",AZ,5,0,1,0,0,0,0,0,0,0,0,0,11,22
"Quin, A.",AZ,4,0,0,1,0,0,0,0,0,0,0,0,11,22
"Wilf, G.",AZ,4,0,0,1,0,0,0,0,0,0,0,0,11,22
"Masters, S.",AZ,2,0,0,0,0,0,0,0,0,0,0,0,11,22
"Scarlett, D.",AZ,2,0,0,0,0,0,0,0,0,0,0,0,11,22
"Yoda, B.",AZ,0,0,0,0,0,0,0,0,0,0,0,0,11,22
"Adams, X.",NO,8,0,0,0,0,0,0,0,0,0,0,0,11,22
"Blaylock, M.",NO,8,0,0,0,0,0,0,0,0,0,0,0,11,22
"Bode, Q.",NO,6,0,0,0,0,0,0,0,0,0,0,0,11,22
"Jimbo Jr., D.",NO,6,2,1,0,0,0,0,0,0,0,0,0,11,22
"Taylor, D.",NO,6,0,0,0,0,0,0,0,0,0,0,0,11,22
"Dissector, U.",NO,4,0,1,1,0,0,0,0,0,0,0,0,11,22
"Rector, D.",NO,4,0,0,0,0,0,0,0,0,0,0,0,11,22
"Tu'inukuafe, B.",NO,4,1,0,0,0,0,0,0,0,0,0,0,11,22
"Witten, A.",NO,3,0,0,1,0,0,0,0,0,0,0,0,11,22
"Rikiya, M.",NO,2,0,0,0,0,0,0,0,0,0,0,0,11,22
"Ironside, B.",NO,1,0,1,0,0,0,0,0,0,0,0,0,11,22
