Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Eagle, R.",OCO,2,10,0,0,1,21
"Kurisuto, R.",OCO,2,15,0,0,1,21
"Johns, A.",OCO,1,5,8,0,1,21
"Iridian, G.",OCO,0,0,3,0,1,21
"Harrison, H.",OCO,0,0,1,1,1,21
"Pak, Y.",OCO,0,0,1,0,1,21
"Wokkenfuss, G.",OCO,0,0,1,0,1,21
"Dodggy, B.",SJS,1,10,4,1,1,21
"Johnson, R.",SJS,1,5,1,0,1,21
"Allen, O.",SJS,1,5,0,0,1,21
"Thomas-Fox, D.",SJS,1,10,0,0,1,21
"Tuck, J.",SJS,1,10,0,0,1,21
"Wozniak, J.",SJS,1,5,0,0,1,21
"Bot, B.",SJS,0,0,3,0,1,21
"Pest, T.",SJS,0,0,2,1,1,21
"Pancake, P.",SJS,0,0,2,0,1,21
"Cardrissian, R.",SJS,0,0,1,0,1,21
"Lee, B.",SJS,0,0,1,0,1,21
"McDavid, L.",SJS,0,0,1,0,1,21
