Player,Team,Tck,TFL,Sack,FF/FR,PD,Int,Sfty,def_TD,Blk P/XP/FG,FF,Blk P,Blk XP,Blk FG,W,S
"De Ville, D.",BAL,10,0,0,0/0,1,1,0,0,0/0/0,0,0,0,0,14,25
"Kennedy, D.",BAL,10,0,2,0/0,0,0,0,0,0/0/0,0,0,0,0,14,25
"Green, W.",BAL,9,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,14,25
"Harris, C.",BAL,8,0,0,0/0,1,0,0,0,0/0/0,0,0,0,0,14,25
"Stackinpaper, B.",BAL,7,0,0,0/0,1,1,0,0,0/0/0,0,0,0,0,14,25
"Annastesia, N.",BAL,6,0,1,0/0,0,0,0,0,0/0/0,0,0,0,0,14,25
"Avery, E.",BAL,5,0,0,0/0,3,0,0,0,0/0/0,0,0,0,0,14,25
"Syracuse, I.",BAL,5,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,14,25
"Goodman, G.",BAL,4,1,1,0/0,0,0,0,0,0/0/0,0,0,0,0,14,25
"Hole, M.",BAL,4,0,1,0/0,0,0,0,0,0/0/0,0,0,0,0,14,25
"Keiki-Kane, M.",BAL,2,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,14,25
"Jones, S.",BER,7,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,14,25
"Schell, A.",BER,7,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,14,25
"Richards, E.",BER,6,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,14,25
"Blanco, B.",BER,5,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,14,25
"Krause, M.",BER,4,0,0,0/0,2,0,0,0,0/0/0,0,0,0,0,14,25
"Quinn, A.",BER,4,0,0,0/0,3,1,0,0,0/0/0,0,0,0,0,14,25
"Steel, H.",BER,4,1,0,0/0,0,0,0,0,0/0/0,0,0,0,0,14,25
"McCringleberry, H.",BER,2,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,14,25
"Miller II, C.",BER,2,1,0,0/0,0,0,0,0,0/0/0,0,0,0,0,14,25
"Vassallo, S.",BER,1,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,14,25
"VonPebbles, M.",BER,1,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,14,25
