Player,Team,Tck,TFL,Sack,FF/FR,PD,Int,Sfty,def_TD,Blk P/XP/FG,FF,Blk P,Blk XP,Blk FG,W,S
"Hockhertz, M.",CHI,9,0,0,1/0,0,0,0,0,0/0/0,0,0,0,0,8,26
"Domine, J.",CHI,6,0,0,0/0,3,0,0,0,0/0/0,0,0,0,0,8,26
"Oles JR, T.",CHI,6,0,0,0/0,1,0,0,0,0/0/0,0,0,0,0,8,26
"Brooks, D.",CHI,4,0,2,0/0,0,0,0,0,0/0/0,0,0,0,0,8,26
"MacAndrew, H.",CHI,4,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,8,26
"Firestorm-Fjord, O.",CHI,3,0,0,0/0,2,0,0,0,0/0/0,0,0,0,0,8,26
"Blackfyre, D.",CHI,2,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,8,26
"Eller, A.",CHI,2,0,1,0/0,0,0,0,0,0/0/0,0,0,0,0,8,26
"Hayes, V.",CHI,2,0,1,0/0,0,0,0,0,0/0/0,0,0,0,0,8,26
"Shields, T.",CHI,2,0,0,0/0,2,0,0,0,0/0/0,0,0,0,0,8,26
"Smirh, J.",CHI,1,0,1,0/1,0,0,0,0,0/0/0,1,0,0,0,8,26
"Kackpoo, H.",HON,12,0,0,0/0,1,0,0,0,0/0/0,0,0,0,0,8,26
"Fields, G.",HON,11,0,0,0/0,1,1,0,0,0/0/0,0,0,0,0,8,26
"Lavigne, D.",HON,6,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,8,26
"Waters, J.",HON,6,0,0,0/0,2,1,0,0,0/0/0,0,0,0,0,8,26
"Dawkins, S.",HON,5,0,0,0/0,1,0,0,0,0/0/0,0,0,0,0,8,26
"Jackson, R.",HON,5,0,0,0/0,3,0,0,0,0/0/0,0,0,0,0,8,26
"Ka'ana'ana, B.",HON,3,0,1,0/0,0,0,0,0,0/0/0,0,0,0,0,8,26
"Montain, A.",HON,3,1,0,0/0,0,0,0,0,0/0/0,0,0,0,0,8,26
"Thornton, B.",HON,3,0,2,0/0,0,0,0,0,0/0/0,0,0,0,0,8,26
"Jeffrey, T.",HON,2,1,0,0/0,0,0,0,0,0/0/0,0,0,0,0,8,26
