Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Down, D.",COL,1,5,1,0,6,5
"Farlane, D.",COL,1,10,1,0,6,5
"Erikson, V.",COL,1,5,0,0,6,5
"Sandoval, R.",COL,1,5,0,0,6,5
"Bastard, F.",COL,0,0,6,0,6,5
"Vibrations, F.",COL,0,0,4,1,6,5
"Knuckler, B.",COL,0,0,4,0,6,5
"Crush, C.",COL,0,0,1,0,6,5
"Windchesthair, A.",COL,0,0,1,0,6,5
"Steele, R.",BAL,1,5,5,0,6,5
"Jeremy, R.",BAL,1,15,3,0,6,5
"Star, L.",BAL,0,0,7,0,6,5
"Grey, S.",BAL,0,0,5,0,6,5
"Diggler, D.",BAL,0,0,3,1,6,5
"Koch, D.",BAL,0,0,3,0,6,5
"Taylor, O.",BAL,0,0,1,1,6,5
