Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Arrow, R.",COL,1,1,0,0,3,22
"Blackstone, I.",COL,1,5,0,0,3,22
"Magic, M.",COL,1,15,0,0,3,22
"Guard, L.",COL,0,0,8,0,3,22
"Guard, R.",COL,0,0,7,0,3,22
"Tackle, L.",COL,0,0,3,1,3,22
"Centre, S.",COL,0,0,3,0,3,22
"Sauce, E.",COL,0,0,2,0,3,22
"Vincent, M.",COL,0,0,2,0,3,22
"Robertowski, G.",COL,0,0,1,0,3,22
"Tackle, R.",COL,0,0,1,0,3,22
"Fifty-One, L.",SAR,1,5,3,2,3,22
"Smith, J.",SAR,1,15,3,0,3,22
"Riposte, F.",SAR,1,5,0,0,3,22
"Doe, B.",SAR,0,0,7,0,3,22
"Woakneoa, S.",SAR,0,0,3,0,3,22
"Bakhtiari, S.",SAR,0,0,2,2,3,22
"Blaze, J.",SAR,0,0,2,0,3,22
