Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Hank, F.",PHI,1,5,0,0,9,16
"Varga, N.",PHI,1,5,0,0,9,16
"Tyler, J.",PHI,0,0,7,0,9,16
"Arthur, C.",PHI,0,0,6,0,9,16
"Hayes, R.",PHI,0,0,6,0,9,16
"Brannigan, Z.",PHI,0,0,3,0,9,16
"Van Buren, M.",PHI,0,0,3,0,9,16
"Jones, V.",PHI,0,0,2,1,9,16
"Fillmore, M.",PHI,0,0,1,0,9,16
"Diggler, D.",BAL,1,15,4,0,9,16
"Espeeyeeseetee, A.",BAL,1,5,0,0,9,16
"Hobbs, J.",BAL,1,5,0,0,9,16
"Horne, B.",BAL,1,5,0,0,9,16
"Nagasawa, Y.",BAL,1,15,0,0,9,16
"Star, L.",BAL,1,5,0,0,9,16
"L'Alto, V.",BAL,0,0,8,0,9,16
"Grey, S.",BAL,0,0,4,1,9,16
"Jeremy, R.",BAL,0,0,2,0,9,16
"Steele, R.",BAL,0,0,2,0,9,16
"Brown, M.",BAL,0,0,1,0,9,16
"Jimbo, D.",BAL,0,0,1,0,9,16
