Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Culbertson, R.",AZ,2,20,0,0,13,20
"Unk, J.",AZ,1,5,4,1,13,20
"Donut, S.",AZ,1,5,0,0,13,20
"Chungus, M.",AZ,0,0,5,0,13,20
"Block, T.",AZ,0,0,3,0,13,20
"Bakhtiari, S.",AZ,0,0,2,1,13,20
"Arbage, G.",AZ,0,0,1,0,13,20
"Irving, J.",AZ,0,0,1,0,13,20
"Ruff, R.",AZ,0,0,1,0,13,20
"Fillmore, M.",PHI,1,5,4,0,13,20
"Hayes, R.",PHI,1,5,2,0,13,20
"Hank, F.",PHI,1,15,0,0,13,20
"Arthur, C.",PHI,0,0,4,0,13,20
"Tyler, J.",PHI,0,0,3,0,13,20
"Van Buren, M.",PHI,0,0,3,0,13,20
"Blocksdale Jr., A.",PHI,0,0,2,0,13,20
"Dotson, F.",PHI,0,0,1,0,13,20
