Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Sackless, S.",NO,1,0,6,1,2,15
"Swift, T.",NO,1,5,4,0,2,15
"Spais, B.",NO,0,0,4,0,2,15
"Watyumaidmedu, L.",NO,0,0,4,0,2,15
"Sno, F.",NO,0,0,1,1,2,15
"Belongwithme, H.",NO,0,0,1,0,2,15
"Francisco, S.",NO,0,0,1,0,2,15
"Fillmore, M.",PHI,1,10,2,0,2,15
"Arthur, C.",PHI,1,15,0,0,2,15
"Cox III, J.",PHI,1,15,0,0,2,15
"Kalilmoku, I.",PHI,1,5,0,0,2,15
"Hayes, R.",PHI,0,0,5,0,2,15
"Tyler, J.",PHI,0,0,4,0,2,15
"Brannigan, Z.",PHI,0,0,2,0,2,15
"Jones, V.",PHI,0,0,2,0,2,15
"Boija, F.",PHI,0,0,1,1,2,15
"Van Buren, M.",PHI,0,0,1,0,2,15
