Player,Team,Tck,TFL,Sack,PD,Int,Sfty,def_TD,FF,FR,Blk P,Blk XP,Blk FG,W,S
"Stone, W.",AZ,10,0,1,0,0,0,0,0,0,0,0,0,4,7
"Dwyer, J.",AZ,9,0,0,0,0,0,0,0,0,0,0,0,4,7
"Floggity, J.",AZ,7,0,0,1,0,0,0,0,0,0,0,0,4,7
"Hackett, A.",AZ,7,0,2,2,0,0,0,0,0,0,0,0,4,7
"Ramrio, M.",AZ,6,1,1,0,0,0,0,0,0,0,0,0,4,7
"Davis, A.",AZ,5,0,0,1,0,0,0,0,0,0,0,0,4,7
"Ernston, H.",AZ,5,0,2,1,0,0,0,0,0,0,0,0,4,7
"Asipi Jr., A.",AZ,3,1,0,0,0,0,0,0,0,0,0,0,4,7
"Morris, D.",AZ,3,0,1,0,0,0,0,0,0,0,0,0,4,7
"Hayden, A.",AZ,2,0,0,0,0,0,0,0,0,0,0,0,4,7
"Waiters, A.",AZ,1,1,0,0,0,0,0,0,0,0,0,0,4,7
"Enchant, E.",OCO,7,0,0,1,1,0,0,0,0,0,0,0,4,7
"Bavitz, I.",OCO,5,0,1,1,1,0,0,0,0,0,0,0,4,7
"King, J.",OCO,5,0,0,1,0,0,0,0,0,0,0,0,4,7
"Fyodorovich, V.",OCO,4,0,0,0,0,0,0,0,0,0,0,0,4,7
"Atwell, T.",OCO,4,0,0,0,0,0,0,0,0,0,0,0,4,7
"Spector, M.",OCO,4,0,0,1,0,0,0,0,0,0,0,0,4,7
"Winchester, A.",OCO,4,0,2,1,0,0,0,0,0,0,0,0,4,7
"Wright Jr, G.",OCO,3,0,1,0,0,0,0,0,0,0,0,0,4,7
"Clegane, G.",OCO,2,0,1,0,0,0,0,0,0,0,0,0,4,7
"Sierra, R.",OCO,1,0,0,0,0,0,0,0,0,0,0,0,4,7
"Wozy, F.",OCO,1,0,0,0,0,0,0,0,0,0,0,0,4,7
