Player,Team,Tck,TFL,Sack,PD,Int,Sfty,def_TD,FF,FR,Blk P,Blk XP,Blk FG,W,S
"Lee, L.",CHI,10,0,0,1,0,0,0,0,0,0,0,0,13,21
"Schneider, D.",CHI,9,0,0,2,2,0,0,0,0,0,0,0,13,21
"Rambo, J.",CHI,7,0,0,0,0,0,0,0,0,0,0,0,13,21
"Hockhertz, M.",CHI,6,0,1,0,0,0,0,0,0,0,0,0,13,21
"Beat, N.",CHI,5,0,1,0,0,0,0,0,0,0,0,0,13,21
"Espeeyeeseetee, A.",CHI,4,0,0,0,0,0,0,0,0,0,0,0,13,21
"Harris, B.",CHI,3,0,1,0,0,0,0,0,0,0,0,0,13,21
"Ridley, X.",CHI,3,0,0,2,0,0,0,0,0,0,0,0,13,21
"Skarsgard, T.",CHI,2,1,0,0,0,0,0,0,0,0,0,0,13,21
"Harding, J.",CHI,1,0,0,0,0,0,0,0,0,0,0,0,13,21
"Vassallo, S.",CHI,1,0,0,0,0,0,0,0,0,0,0,0,13,21
"Bode, Q.",NO,15,0,0,0,0,0,0,0,0,0,0,0,13,21
"Andrews, J.",NO,8,0,0,0,0,0,0,0,0,0,0,0,13,21
"Slothface, J.",NO,6,1,0,1,0,0,0,0,0,0,0,0,13,21
"Arianlacher, M.",NO,5,1,0,0,0,0,0,0,0,0,0,0,13,21
"Faux, B.",NO,5,0,1,0,0,0,0,0,0,0,0,0,13,21
"Blaylock, M.",NO,4,0,0,0,0,0,0,0,0,0,0,0,13,21
"Rector, D.",NO,4,0,0,0,0,0,0,0,0,0,0,0,13,21
"Adams, X.",NO,3,0,0,0,0,0,0,0,0,0,0,0,13,21
"Tu'inukuafe, B.",NO,2,1,0,0,0,0,0,0,0,0,0,0,13,21
"Ironside, B.",NO,1,0,0,0,0,0,0,0,0,0,0,0,13,21
"Taylor, D.",NO,1,0,0,0,0,0,0,0,0,0,0,0,13,21
