Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Tackle, R.",COL,1,5,2,0,2,17
"Centre, S.",COL,1,5,1,0,2,17
"Sinclair, Q.",COL,1,5,0,0,2,17
"Taffy, T.",COL,1,15,0,0,2,17
"Tackle, L.",COL,0,0,5,0,2,17
"Guard, R.",COL,0,0,3,0,2,17
"Guard, L.",COL,0,0,2,0,2,17
"Crindy, B.",COL,0,0,0,1,2,17
"Batoff, R.",CHI,1,10,0,0,2,17
"Jenkins, R.",CHI,1,5,0,0,2,17
"Ridley, X.",CHI,1,5,0,0,2,17
"Laughter, S.",CHI,0,0,7,0,2,17
"Lood, B.",CHI,0,0,4,0,2,17
"Utchers, B.",CHI,0,0,4,0,2,17
"Danielsson, A.",CHI,0,0,2,0,2,17
"Leaver, C.",CHI,0,0,1,0,2,17
"Eat, M.",CHI,0,0,0,1,2,17
