Player,Team,Tck,TFL,Sack,FF/FR,PD,Int,Sfty,def_TD,Blk P/XP/FG,FF,Blk P,Blk XP,Blk FG,W,S
"Gillion, M.",AZ,6,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,3,26
"Wilf, G.",AZ,6,0,0,0/0,1,0,0,0,0/0/0,0,0,0,0,3,26
"Burfict, L.",AZ,5,0,0,0/0,1,0,0,0,0/0/0,0,0,0,0,3,26
"Crunk, T.",AZ,5,0,1,0/0,0,0,0,0,0/0/0,0,0,0,0,3,26
"Koniecpolski, S.",AZ,5,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,3,26
"Miller, P.",AZ,3,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,3,26
"Ryeu, S.",AZ,3,1,1,0/0,0,0,0,0,0/0/0,0,0,0,0,3,26
"Noble Jr., L.",AZ,2,1,0,0/0,0,0,0,0,0/0/0,0,0,0,0,3,26
"Roth, C.",AZ,2,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,3,26
"Eriksen, W.",AZ,1,0,0,0/0,1,0,0,0,0/0/0,0,0,0,0,3,26
"Jadakiss, D.",AZ,1,0,1,0/0,0,0,0,0,0/0/0,0,0,0,0,3,26
"Scarlett, D.",AZ,1,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,3,26
"Bode, Q.",NO,9,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,3,26
"Hexagon, L.",NO,8,0,0,0/0,1,0,0,0,0/0/0,0,0,0,0,3,26
"Light, B.",NO,8,1,0,0/0,0,0,0,0,0/0/0,0,0,0,0,3,26
"Blaylock, M.",NO,7,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,3,26
"Toblerone, M.",NO,7,1,1,0/0,0,0,0,0,0/0/0,0,0,0,0,3,26
"Witten, A.",NO,6,0,0,0/0,1,0,0,0,0/0/0,0,0,0,0,3,26
"Rector, D.",NO,4,0,0,0/0,2,1,0,1,0/0/0,0,0,0,0,3,26
"Ranger, A.",NO,3,1,0,0/0,0,0,0,0,0/0/0,0,0,0,0,3,26
"Simwell, L.",NO,3,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,3,26
"Zbornak, D.",NO,3,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,3,26
"Rikiya, M.",NO,2,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,3,26
"Dissector, U.",NO,1,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,3,26
