Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Star, L.",BAL,1,5,6,0,10,9
"L'Alto, V.",BAL,0,0,5,0,10,9
"Diggler, D.",BAL,0,0,4,0,10,9
"Jeremy, R.",BAL,0,0,3,0,10,9
"Grey, S.",BAL,0,0,2,0,10,9
"Steele, R.",BAL,0,0,2,0,10,9
"Taylor, O.",BAL,0,0,2,0,10,9
"Ramrio, M.",AZ,2,10,0,0,10,9
"Fitzpatrick, K.",AZ,1,10,0,0,10,9
"Booter, F.",AZ,1,5,0,0,10,9
"Davis, A.",AZ,1,5,0,0,10,9
"Tiernan, L.",AZ,1,5,0,0,10,9
"Robotman, B.",AZ,0,0,4,0,10,9
"Robotman, A.",AZ,0,0,3,0,10,9
"Robotman, D.",AZ,0,0,3,0,10,9
"Robotman, E.",AZ,0,0,3,0,10,9
"Mackworthy, R.",AZ,0,0,2,1,10,9
"Crindy, B.",AZ,0,0,2,0,10,9
"Robotman, C.",AZ,0,0,1,0,10,9
