Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Wokkenfuss, G.",OCO,2,20,3,1,7,17
"Pak, Y.",OCO,1,5,4,1,7,17
"Harrison, H.",OCO,1,5,1,1,7,17
"Ramsey Jr., G.",OCO,1,5,0,0,7,17
"Johns, A.",OCO,0,0,5,0,7,17
"Reed, A.",OCO,0,0,2,1,7,17
"Dye, A.",OCO,0,0,2,0,7,17
"Pitcher, A.",OCO,0,0,2,0,7,17
"Blaze, J.",OCO,0,0,1,0,7,17
"Goomba, M.",AZ,1,5,4,0,7,17
"Zephyrous, S.",AZ,1,10,1,0,7,17
"Landers, B.",AZ,1,5,0,0,7,17
"Rash, T.",AZ,0,0,5,0,7,17
"Arbage, G.",AZ,0,0,2,0,7,17
"Aste, W.",AZ,0,0,2,0,7,17
"Ebris, D.",AZ,0,0,2,0,7,17
"Unk, J.",AZ,0,0,2,0,7,17
"Shady, S.",AZ,0,0,1,1,7,17
