Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Pack, C.",BAL,1,5,5,0,8,26
"Suzuki, S.",BAL,1,5,0,0,8,26
"Archstone, F.",BAL,0,0,5,0,8,26
"Burrito, G.",BAL,0,0,1,0,8,26
"Chalupa, C.",BAL,0,0,1,0,8,26
"Fries, N.",BAL,0,0,1,0,8,26
"Hanyadi, M.",BAL,0,0,1,0,8,26
"Lewandowski, J.",BAL,0,0,1,0,8,26
"Fukushu, M.",BAL,0,0,0,1,8,26
"Saurus, A.",AUS,1,9,4,0,8,26
"Jones, K.",AUS,1,5,3,0,8,26
"Porter, G.",AUS,1,9,0,0,8,26
"Watts, Z.",AUS,1,5,0,0,8,26
"Saurus, B.",AUS,0,0,6,0,8,26
"Quigley, C.",AUS,0,0,5,0,8,26
"McKenzie, S.",AUS,0,0,3,0,8,26
"Saurus, S.",AUS,0,0,3,0,8,26
