Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Tank, G.",OCO,3,15,0,0,13,25
"Mo, N.",OCO,1,5,1,0,13,25
"Boucher, B.",OCO,1,5,0,0,13,25
"Harrison, H.",OCO,0,0,5,1,13,25
"Iridian, G.",OCO,0,0,4,0,13,25
"Pak, Y.",OCO,0,0,3,0,13,25
"Nakamura, T.",OCO,0,0,2,1,13,25
"Johns, A.",OCO,0,0,2,0,13,25
"McZeal, K.",OCO,0,0,1,0,13,25
"Block, T.",AZ,1,5,8,0,13,25
"Golladay, C.",AZ,1,5,5,1,13,25
"Noble Jr., L.",AZ,1,5,0,0,13,25
"Pancakes, B.",AZ,0,0,5,1,13,25
"Unk, J.",AZ,0,0,4,0,13,25
"Evans, H.",AZ,0,0,2,0,13,25
"Jones, J.",AZ,0,0,2,0,13,25
"Raccoon, R.",AZ,0,0,1,0,13,25
