Player,Team,Tck,TFL,Sack,FF/FR,PD,Int,Sfty,def_TD,Blk P/XP/FG,FF,Blk P,Blk XP,Blk FG,W,S
"Bob, B.",OCO,11,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,13,25
"Biggums, T.",OCO,7,0,2,0/0,0,0,0,0,0/0/0,0,0,0,0,13,25
"Beerus, L.",OCO,6,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,13,25
"Joestar, J.",OCO,6,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,13,25
"Jones, D.",OCO,6,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,13,25
"Tank, G.",OCO,5,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,13,25
"Boucher, B.",OCO,4,2,0,0/0,0,0,0,0,0/0/0,0,0,0,0,13,25
"Eagle, R.",OCO,4,2,0,0/0,0,0,0,0,0/0/0,0,0,0,0,13,25
"Wheezer, C.",OCO,4,0,1,0/0,0,0,0,0,0/0/0,0,0,0,0,13,25
"Vegeta, P.",OCO,3,0,1,0/0,1,0,0,0,0/0/0,0,0,0,0,13,25
"Abernathy, K.",OCO,1,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,13,25
"Koniecpolski, S.",AZ,6,0,0,0/0,2,1,0,0,0/0/0,0,0,0,0,13,25
"Scarlett, D.",AZ,6,0,0,0/0,2,0,0,0,0/0/0,0,0,0,0,13,25
"Crunk, T.",AZ,5,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,13,25
"Kehla, Z.",AZ,5,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,13,25
"Noble Jr., L.",AZ,5,1,0,0/0,0,0,0,0,0/0/0,0,0,0,0,13,25
"Miller, P.",AZ,2,0,1,0/0,0,0,0,0,0/0/0,0,0,0,0,13,25
"Quin, A.",AZ,2,0,0,0/0,2,0,0,0,0/0/0,0,0,0,0,13,25
"Ryeu, S.",AZ,2,1,0,0/0,0,0,0,0,0/0/0,0,0,0,0,13,25
"Jadakiss, D.",AZ,1,0,1,0/0,1,1,0,1,0/0/0,0,0,0,0,13,25
"Wilf, G.",AZ,1,0,1,0/0,0,0,0,0,0/0/0,0,0,0,0,13,25
"Z, D.",AZ,1,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,13,25
