Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Van Buren, M.",PHI,0,0,7,0,14,15
"Tyler, J.",PHI,0,0,4,0,14,15
"Arthur, C.",PHI,0,0,3,0,14,15
"Brannigan, Z.",PHI,0,0,2,0,14,15
"Hank, F.",PHI,0,0,2,0,14,15
"Hayes, R.",PHI,0,0,2,0,14,15
"Fillmore, M.",PHI,0,0,1,0,14,15
"Foster, W.",YKW,2,10,0,0,14,15
"Alexander, N.",YKW,1,15,0,0,14,15
"Helanen, T.",YKW,1,15,0,0,14,15
"Ones, B.",YKW,0,0,9,0,14,15
"Rchon, A.",YKW,0,0,4,1,14,15
"Mushing, M.",YKW,0,0,4,0,14,15
"Pooky, S.",YKW,0,0,4,0,14,15
"Amper, T.",YKW,0,0,3,0,14,15
"Canton, J.",YKW,0,0,2,0,14,15
"Marshall, M.",YKW,0,0,2,0,14,15
"Wizardry, D.",YKW,0,0,1,0,14,15
