Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Bottles, B.",SJS,1,5,2,0,5,3
"Durden, J.",SJS,1,5,1,0,5,3
"Sharpei, V.",SJS,0,0,7,0,5,3
"Brownce, B.",SJS,0,0,5,0,5,3
"Tech, G.",SJS,0,0,4,0,5,3
"Yates, J.",SJS,0,0,3,0,5,3
"Sharp, B.",SJS,0,0,2,1,5,3
"Pierno, N.",COL,2,20,0,0,5,3
"Skidmarks, S.",COL,2,10,0,0,5,3
"Young, J.",COL,2,20,0,0,5,3
"Sandoval, A.",COL,1,15,6,0,5,3
"Tweed, B.",COL,1,5,1,0,5,3
"Boggs, B.",COL,1,5,0,0,5,3
"Joyce, S.",COL,1,5,0,0,5,3
"Newman, M.",COL,1,15,0,0,5,3
"Saint, J.",COL,1,15,0,0,5,3
"Thomas, R.",COL,1,8,0,0,5,3
"Rodriguez, R.",COL,0,0,5,1,5,3
"Finkenlarkin, S.",COL,0,0,5,0,5,3
"Longshaw, B.",COL,0,0,3,1,5,3
"Rodriguez, B.",COL,0,0,3,1,5,3
