Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Wiley, D.",SJS,2,10,2,0,10,1
"Bigboy8, Z.",SJS,1,5,3,1,10,1
"Bowers Jr, V.",SJS,1,5,1,0,10,1
"Hardrool, C.",SJS,1,5,0,0,10,1
"Mademe, R.",SJS,1,10,0,0,10,1
"Robicheaux, D.",SJS,0,0,8,0,10,1
"Tebow, T.",SJS,0,0,4,0,10,1
"Longshaw, B.",SJS,0,0,1,0,10,1
"MacManus, C.",SJS,0,0,1,0,10,1
"Pest, T.",ARI,1,10,3,1,10,1
"Blade, B.",ARI,1,5,0,0,10,1
"Bronko, K.",ARI,1,5,0,0,10,1
"Mackworthy, R.",ARI,1,5,0,0,10,1
"Tuck, J.",ARI,1,5,0,0,10,1
"Williams, J.",ARI,1,15,0,0,10,1
"Jefferspin, S.",ARI,0,0,6,0,10,1
"Sharp, B.",ARI,0,0,6,0,10,1
"Thomas, A.",ARI,0,0,4,0,10,1
"Newman, M.",ARI,0,0,2,0,10,1
"Tkachuk, J.",ARI,0,0,2,0,10,1
"Durden, J.",ARI,0,0,1,0,10,1
