Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Brown, M.",PHI,2,15,0,0,14,10
"O'Sullivan, C.",PHI,2,6,0,0,14,10
"Hayes, R.",PHI,1,5,10,0,14,10
"O'Sullivan, S.",PHI,1,5,5,1,14,10
"Kronen, R.",PHI,1,5,0,0,14,10
"Weathers III, B.",PHI,1,5,0,0,14,10
"Tyler, J.",PHI,0,0,4,0,14,10
"Fillmore, M.",PHI,0,0,3,0,14,10
"Van Buren, M.",PHI,0,0,2,0,14,10
"Arthur, C.",PHI,0,0,1,0,14,10
"Harris Jr., F.",YKW,1,5,2,0,14,10
"Lavelle, D.",YKW,1,4,0,0,14,10
"Maddox, R.",YKW,1,9,0,0,14,10
"Rodriguez, G.",YKW,1,5,0,0,14,10
"Pooky, S.",YKW,0,0,6,1,14,10
"Ones, B.",YKW,0,0,6,0,14,10
"Mushing, M.",YKW,0,0,4,0,14,10
"Amper, T.",YKW,0,0,3,0,14,10
"Gore, B.",YKW,0,0,2,0,14,10
"Rchon, A.",YKW,0,0,2,0,14,10
"McPoyal, G.",YKW,0,0,1,0,14,10
