Player,Team,Tck,TFL,Sack,FF/FR,PD,Int,Sfty,def_TD,Blk P/XP/FG,FF,Blk P,Blk XP,Blk FG,W,S
"Smoothie, E.",COL,11,0,1,0/0,0,0,0,0,0/0/0,0,0,0,0,11,25
"Drake, J.",COL,9,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,11,25
"Murder-Moose, M.",COL,7,0,1,0/0,1,0,0,0,0/0/0,0,0,0,0,11,25
"de Pengu, A.",COL,5,0,0,0/0,1,0,0,0,0/0/0,0,0,0,0,11,25
"Stephens, W.",COL,5,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,11,25
"Blackstone, I.",COL,4,1,0,0/0,0,0,0,0,0/0/0,0,0,0,0,11,25
"Purchase, L.",COL,4,0,0,0/0,1,0,0,0,0/0/0,0,0,0,0,11,25
"Ruschmann, A.",COL,3,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,11,25
"Sanchez, I.",COL,3,1,0,0/0,0,0,0,0,0/0/0,0,0,0,0,11,25
"Sly, G.",COL,3,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,11,25
"Scott, R.",COL,2,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,11,25
"Parker, P.",COL,1,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,11,25
"Jeffrey, T.",HON,6,1,1,0/0,0,0,0,0,0/0/0,0,0,0,0,11,25
"Fields, G.",HON,5,0,1,0/0,0,0,0,0,0/0/0,0,0,0,0,11,25
"Waters, J.",HON,5,0,0,0/0,1,0,0,0,0/0/0,0,0,0,0,11,25
"Dawkins, S.",HON,4,0,1,0/0,1,0,0,0,0/0/0,0,0,0,0,11,25
"Lavigne, D.",HON,4,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,11,25
"Rucker, R.",HON,4,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,11,25
"Ka'ana'ana, B.",HON,3,0,1,0/0,0,0,0,0,0/0/0,0,0,0,0,11,25
"Kackpoo, H.",HON,3,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,11,25
"Jackson, R.",HON,2,0,0,0/0,4,0,0,0,0/0/0,0,0,0,0,11,25
"Edd, B.",HON,1,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,11,25
"Montain, A.",HON,1,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,11,25
"Thornton, B.",HON,1,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,11,25
