Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Spearhead, J.",YKW,2,10,0,0,9,2
"Smith, T.",YKW,1,10,1,1,9,2
"Cushing, K.",YKW,1,15,0,0,9,2
"Hansen, A.",YKW,1,5,0,0,9,2
"Novel, L.",YKW,1,5,0,0,9,2
"Akselsen, M.",YKW,0,0,6,0,9,2
"Jones, J.",YKW,0,0,5,0,9,2
"Floggity, J.",YKW,0,0,4,0,9,2
"James, M.",YKW,0,0,4,0,9,2
"Maddox, R.",YKW,0,0,4,0,9,2
"Nuck, B.",YKW,0,0,2,0,9,2
"Bigboy17, Z.",YKW,0,0,1,0,9,2
"Crocker, B.",LV,1,5,0,0,9,2
"Flimjollywop, S.",LV,1,5,0,0,9,2
"Grant, T.",LV,1,5,0,0,9,2
"Long, L.",LV,1,5,0,0,9,2
"Shoate, T.",LV,1,5,0,0,9,2
"Stormblessed, N.",LV,1,10,0,0,9,2
"Varga, T.",LV,1,5,0,0,9,2
"Tebow, T.",LV,0,0,4,2,9,2
"Jefferspin, S.",LV,0,0,2,0,9,2
"Savea, A.",LV,0,0,2,0,9,2
"Bigboy19, Z.",LV,0,0,1,0,9,2
