Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Works, S.",CHI,2,10,0,0,13,24
"Yoda, B.",CHI,1,5,2,2,13,24
"d'Alcott, R.",CHI,1,15,0,0,13,24
"VonPebbles, M.",CHI,1,5,0,0,13,24
"Bayley Jr., B.",CHI,0,0,6,0,13,24
"Tucker Jr., P.",CHI,0,0,5,1,13,24
"Ahstreet, C.",CHI,0,0,4,0,13,24
"LaFleur, F.",CHI,0,0,2,0,13,24
"Lesnar, B.",CHI,0,0,1,0,13,24
"Tirtawidjaja, J.",CHI,0,0,1,0,13,24
"Jeremy, R.",BAL,1,10,3,0,13,24
"Williams, D.",BAL,1,10,0,1,13,24
"Kaepercolin, N.",BAL,1,5,0,0,13,24
"Kennedy, D.",BAL,1,5,0,0,13,24
"Riley, C.",BAL,1,6,0,0,13,24
"Dolls, B.",BAL,0,0,6,0,13,24
"Star, L.",BAL,0,0,4,2,13,24
"Steele, R.",BAL,0,0,3,0,13,24
"Diggler, D.",BAL,0,0,2,1,13,24
"Lewandowski, J.",BAL,0,0,2,0,13,24
