Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Atwell, T.",OCO,1,5,0,0,4,9
"Brown, M.",OCO,1,5,0,0,4,9
"Dermot, F.",OCO,0,0,9,0,4,9
"Dermot, F.",OCO,0,0,7,0,4,9
"Dermot, F.",OCO,0,0,5,0,4,9
"Dermot, F.",OCO,0,0,4,1,4,9
"Dermot, F.",OCO,0,0,2,1,4,9
"Yates, J.",OCO,0,0,2,0,4,9
"Broadway, E.",BAL,2,10,0,0,4,9
"Grey, S.",BAL,1,15,5,0,4,9
"Marmeladov, V.",BAL,1,5,0,0,4,9
"Jeremy, R.",BAL,0,0,4,0,4,9
"Diggler, D.",BAL,0,0,3,0,4,9
"Steele, R.",BAL,0,0,2,1,4,9
"Taylor, O.",BAL,0,0,2,0,4,9
"L'Alto, V.",BAL,0,0,1,0,4,9
"Star, L.",BAL,0,0,1,0,4,9
